"id"	"VerbLoc"	"LocID"	"Lat"	"Long"	"LatLongP"	"CoordProto"	"ElevMin"	"ElevMax"	"Country"	"CountryCod"	"Munici"	"Provin"
2660	"LA CEZE A BESSEGES"	"BESSEGES"	44,29665	4,07536	0,001	"Georeferenced at site location"	173	173	"FRANCE"		"BESSEGES"	"LOZERE"
2661	"HYPORHEIC ZONE OF THE HERAULT RIVER"	"PTDIABLE"	43,70264	3,557582	0,001	"Georeferenced at site location"	47	47	"FRANCE"		"SAINT JEAN DE FOS"	"HERAULT"
2662	"LE CLARON BERTHEZENE"	"BERTHEZE"	44,09207	3,6364	0,001	"Georeferenced at site location"	389	389	"FRANCE"		"VALLERAUGUE"	"GARD"
2663	"PONT DU CHINIER RIVIERE HERAULT"	"CHINIER"	44,07697	3,66161	0,001	"Georeferenced at site location"	334	334	"FRANCE"		"VALLERAUGUE"	"GARD"
2664	"LE COULAROU SOURCE DU RUISSEAU"	"COULAROU"	43,98441	3,6226	0,001	"Georeferenced at site location"	268	268	"FRANCE"		"LE VIGAN"	"GARD"
2665	"HYPORHEIC ZONE OF THE HERAULT RIVER"	"HASPIRAN"	43,56745	3,47172	0,001	"Georeferenced at site location"	23	23	"FRANCE"		"ASPIRAN"	"HERAULT"
2666	"HYPORHEIC ZONE OF THE HERAULT RIVER"	"HISSENAC"	43,845157	3,709774	0,001	"Georeferenced at site location"	111	111	"FRANCE"		"BRISSAC"	"HERAULT"
2667	"RIVIERE L HERAULT LEPRAT"	"HYPOPRAT"	44,01097	3,67479	0,001	"Georeferenced at site location"	203	203	"FRANCE"		"SAINT ADRE DE MAJENCOULES"	"GARD"
2669	"HYPORHEIC ZONE OF THE CEZE RIVER"	"CEZEBAGN"	44,16414	4,63362	0,001	"Georeferenced at site location"	42	42	"FRANCE"		"BAGNOLS SUR CEZE"	"GARD"
2670	"RIVIERE DE LA CEZE SITE GROTTE DES FEES STATION 3"	"CEZEFEES"	44,241709	4,316946	0,001	"Georeferenced at site location"	115	115	"FRANCE"		"THARAUX"	"GARD"
2671	"INTERSTITIEL DE LA CEZE AU NIVEAU DE LA SOURCE DE MONTEIL"	"CEZEMONT"	44,268105	4,40517	0,001	"Georeferenced at site location"	110	110	"FRANCE"		"MONTCLUS"	"GARD"
2672	"HYPORHEIC ZONE OF THE GARDON DE MIALET FALGIERE"	"FALGIERE"	44,12804	3,89156	0,001	"Georeferenced at site location"	194	194	"FRANCE"		"SAINT JEAN DU GARD"	"GARD"
2673	"HYPORHEIC ZONE OF THE GARDON DE MIALET FALGIERE"	"FALGIERE"	44,12804	3,89156	0,001	"Georeferenced at site location"	194	194	"FRANCE"		"SAINT JEAN DU GARD"	"GARD"
2674	"RIVIERE L HERAULT LEPRAT"	"HYPOPRAT"	44,01097	3,67479	0,001	"Georeferenced at site location"	203	203	"FRANCE"		"SAINT ADRE DE MAJENCOULES"	"GARD"
2675	"LOUE PONT DE MONTBARREY"	"MONTBAR"	47,01111	5,629722	0,001	"Georeferenced at site location"	213	213	"FRANCE"		"MONTBARREY"	"JURA"
2676	"SOURCE KR KRAUTLANDERGRABEN"	"ROSSFELD"	48,3339	7,63116	0,001	"Georeferenced at site location"	155	155	"FRANCE"		"ROSSFELD"	"BAS RHIN"
2677	"HYPORHEIC ZONE OF THE CEZE RIVER AT VIELVIC"	"VIELVIC"	44,40788	3,94862	0,001	"Georeferenced at site location"	448	448	"FRANCE"		"PONTEILS ET BRESIS"	"LOZERE"
2678	"HYPORHEIC ZONE OF THE CEZE RIVER AT VIELVIC"	"VIELVIC"	44,40788	3,94862	0,001	"Georeferenced at site location"	448	448	"FRANCE"		"PONTEILS ET BRESIS"	"LOZERE"
2679	"HYPORHEIC ZONE OF THE CEZE RIVER AT VIELVIC"	"VIELVIC"	44,40788	3,94862	0,001	"Georeferenced at site location"	448	448	"FRANCE"		"PONTEILS ET BRESIS"	"LOZERE"
2680	"ILE DE RHINAU LE SCHAFTHEU"	"ILERHIN1"	48,2523	7,67539	0,001	"Georeferenced at site location"	167	167	"FRANCE"		"RHINAU"	"BAS RHIN"
2681	"SOURCE DE LA QUELLGRABEN"	"QUELGRA"	48,27765	7,60942	0,001	"Georeferenced at site location"	166	166	"FRANCE"		"BINDERNHEIM"	"BAS RHIN"
2682	"SOURCE KR KRAUTLANDERGRABEN"	"ROSSFELD"	48,3339	7,63116	0,001	"Georeferenced at site location"	155	155	"FRANCE"		"ROSSFELD"	"BAS RHIN"
2683	"RIVER AIN A L AVAL DU PONT DE PONT D AIN"	"AINR01AM"	46,045022	5,332299	0,001	"Georeferenced at site location"	233	233	"FRANCE"		"PONT D AIN"	"AIN"
2684	"RIVER AIN PRES DE CHAZEY SUR AIN"	"AINR29AM"	45,88875	5,231716667	0,001	"Georeferenced at site location"	208	208	"FRANCE"		"CHAZEY SUR AIN"	"AIN"
2685	"RIVER SEYMARD A CHATEAU GAILLARD"	"CHATGAIL"	45,973299	5,300665	0,001	"Georeferenced at site location"	234	234	"FRANCE"		"CHATEAU GAILLARD"	"AIN"
2686	"RIVIERE L ALBARINE A SAINT RAMBERT EN BUGEY"	"STRAMBER"	45,939899	5,429462	0,001	"Georeferenced at site location"	288	288	"FRANCE"		"SAINT RAMBERT EN BUGEY"	"AIN"
2687	"HYPORHEIC ZONE OF THE RIVER AIN SITE AINR28AV IN CHAZEY SUR AIN"	"AINR28AV"	45,8888	5,2391	0,001	"Georeferenced at site location"	208	208	"FRANCE"		"CHAZEY SUR AIN"	"AIN"
2688	"INTERSTITIEL DE L AIN"	"AININTER"	45,81961	5,16923	0,100	"Nearest locality"			"FRANCE"		"SAINT MAURICE DE GOURDANS"	"AIN"
2689	"STATION 6 OU NOV CONFLUENCE AIN  RHONE"	"AINRHOS6"	45,79386	5,17907	0,001	"Georeferenced at site location"	185	185	"FRANCE"		"SAINT MAURICE DE GOURDANS"	"AIN"
2690	"NAPPE PARAFLUVIALE DE L ALBARINE"	"ALBARIAL"	45,92062	5,40278	0,100	"Nearest locality"			"FRANCE"		"TORCIEU"	"AIN"
2691	"ARCELOT NAPPES PARAFLUVIALS ET SOUS FLUVIALE DE LA TILLE"	"ARCELOTI"	47,37005	5,19149	0,100	"Nearest locality"			"FRANCE"		"ARCELOT"	"COTE D OR"
2692	"BELMONT NAPPES ALLUVIALE ET SOUS ALLUVIALE DE LA LOUE"	"BELMONAL"	47,01547	5,59509	0,100	"Nearest locality"			"FRANCE"		"BELMONT"	"JURA"
2693	"RIVIERE SOUTERRAINE DE BEZE GROTTE DE LA CRETANNE"	"BEZE"	47,4708	5,26935	0,001	"Georeferenced at site location"	225	225	"FRANCE"		"BEZE"	"COTE D OR"
2694	"NAPPE ALLUVIALE DE LA BIRSE"	"BIRSENAP"	47,513	7,62054	0,100	"Nearest locality"			"SWITZERLAND"		"MUNCHENSTEIN"	"BALE"
2695	"BROGNON NAPPE ALLUVIALE DE LA TILLE ET DE LA NORGE"	"BROGNOAL"	47,41126	5,16755	0,100	"Nearest locality"			"FRANCE"		"BROGNON"	"COTE D OR"
2696	"LOUE PONT DE CHAMBLAY"	"CHAMBLAY"	47,00278	5,703611	0,001	"Georeferenced at site location"	222	222	"FRANCE"		"CHAMBLAY"	"JURA"
2697	"LE RUISSEAU DE LA CHARRIERE"	"CHARRIER"	47,36307	5,15042	0,100	"Nearest locality"			"FRANCE"		"ORGEUX"	"COTE D OR"
2698	"NAPPE ALLUVIALE DU CHASSEZAC"	"CHASSEZA"	44,43366	4,29466	0,100	"Nearest locality"			"FRANCE"		"SAINT ALBAN AURIOLLES"	"ARDECHE"
2699	"SOUS ECOULEMENT DE LA DROME"	"DROMEHYD"	44,74744	5,37518	0,100	"Nearest locality"			"FRANCE"		"DIE"	"DROME"
2700	"NAPPE ALLUVIALE DE LA DURANCE"	"DURANCAL"	43,74465	5,08597	0,100	"Nearest locality"			"FRANCE"		"SENAS"	"BOUCHES DU RHONE"
2701	"PUITS CHAMP CAPTANT DU GRAND GRAVIER"	"GRGRAVWE"	45,60811	4,78516	0,100	"Nearest locality"			"FRANCE"		"GRIGNY"	"RHONE"
2702	"SOURCE DU RUISSEAU DE LARREY"	"LARREYRU"	47,32254	5,03842	0,100	"Nearest locality"			"FRANCE"		"DIJON"	"COTE D OR"
2703	"LONE DU GRAND GRAVIER"	"LGRAVIER"	45,8268	5,13355	0,001	"Georeferenced at site location"	189	189	"FRANCE"		"BALAN"	"AIN"
2704	"LONGEAULT NAPPE ALLUVIALE DE LA TILLE ET DE LA NORGE"	"LONGEAAL"	47,22108	5,24998	0,100	"Nearest locality"			"FRANCE"		"LONGEAULT"	"COTE D OR"
2705	"LUX NAPPES PARAFLUVIALS ET SOUS FLUVIALE DE LA TILLE"	"LUXTILLE"	47,48746	5,21675	0,100	"Nearest locality"			"FRANCE"		"LUX"	"COTE D OR"
2706	"STATION 1 LONE DU MEANT"	"MEANTST1"	45,79716	5,16679	0,001	"Georeferenced at site location"	218	218	"FRANCE"		"ANTHON"	"RHONE"
2707	"STATION 5 LONE DU MEANT"	"MEANTST5"	45,80563	5,15229	0,001	"Georeferenced at site location"	218	218	"FRANCE"		"ANTHON"	"RHONE"
2708	"STATION 6 LONE DU MEANT"	"MEANTST6"	45,8052	5,14789	0,001	"Georeferenced at site location"	218	218	"FRANCE"		"ANTHON"	"RHONE"
2709	"STATIONS 1 OU CAR AVAL CANAL DE MIRIBEL"	"MIRIBES1"	45,79591	4,87914	0,100	"Nearest locality"			"FRANCE"		"VILLEURBANNE"	"RHONE"
2710	"SOUS ECOULEMENT DE L OUVEZE MONTAUBAN SUR L OUVEZE"	"MONTAOUV"	44,2772	5,51771	0,100	"Nearest locality"			"FRANCE"		"MONTAUBAN SUR L OUVEZE"	"DROME"
2711	"LA NORGES SOURCE DE LA NORGES"	"NORGES"	47,40694	5,078611	0,001	"Georeferenced at site location"	259	259	"FRANCE"		"NORGES LA VILLE"	"COTE D OR"
2712	"MAGNY SUR TILLE NAPPES PARAFLUVIALES ET SOUS FLUVIALE DE LA NORGE"	"NORGESMA"	47,27436	5,17089	0,100	"Nearest locality"			"FRANCE"		"MAGNY SUR TILLE"	"COTE D OR"
2713	"ORGEUX NAPPES PARAFLUVIALES ET SOUS FLUVIALE DE LA NORGE"	"NORGESOR"	47,36307	5,15042	0,100	"Nearest locality"			"FRANCE"		"ORGEUX"	"COTE D OR"
2714	"LE RUISSEAU DE LA NORGES"	"NORGESRU"	47,36307	5,15042	0,100	"Nearest locality"			"FRANCE"		"ORGEUX"	"COTE D OR"
2715	"LE RUISEAU DE LA GRANDE NOUE NOIRE"	"NOUENOIR"	47,36307	5,15042	0,100	"Nearest locality"			"FRANCE"		"ORGEUX"	"COTE D OR"
2716	"LONGVIC SOUS ECOULEMENT ET NAPPE ALLUVIALE DE L OUCHE"	"OUCHELON"	47,28531	5,05241	0,100	"Nearest locality"			"FRANCE"		"LONGVIC"	"COTE D OR"
2717	"SOURCE DE L OUCHE"	"OUCHESOU"	47,08192	4,6824	0,100	"Nearest locality"			"FRANCE"		"LUSIGNY SUR OUCHE"	"COTE D OR"
2718	"SOUS ECOULEMENT DE L OUVEZE"	"OUVEZHYS"	44,19473	5,00157	0,100	"Nearest locality"			"FRANCE"		"SABLET"	"VAUCLUSE"
2719	"LONE DES PECHEURS"	"PECHEURS"	45,81206	5,11091	0,001	"Georeferenced at site location"	189	189	"FRANCE"		"VILLETTE D ANTHON"	"ISERE"
2720	"INTERSTITIEL DE LA RESERVE NATURELLE DES RAMIERES DU VAL DE DROME"	"RAMIEEUR"	44,75774	4,97532	0,100	"Nearest locality"			"FRANCE"		"EURRE"	"DROME"
2721	"BRUNNENWASSER (BRAS LATERAL) DANS RHINAU AU BORD D UN QUAI CIMENTE EN FACE DU NUMERO 8 DE LA RUE ST AMAND"	"RHINAUZH"	48,32293	7,70693	0,001	"Georeferenced at site location"	157	157	"FRANCE"		"RHINAU"	"BAS RHIN"
2722	"SOURCE KR KRAUTLANDERGRABEN"	"ROSSFELD"	48,3339	7,63116	0,001	"Georeferenced at site location"	155	155	"FRANCE"		"ROSSFELD"	"BAS RHIN"
2723	"STATION IA CANAL DE MIRIBEL"	"S01AMIRI"	45,81458	5,08143	0,001	"Georeferenced at site location"	186	186	"FRANCE"		"JONS"	"AIN"
2724	"STATION IB CANAL DE MIRIBEL"	"S01BMIRI"	45,81297	5,07362	0,001	"Georeferenced at site location"	183	183	"FRANCE"		"JONS"	"AIN"
2725	"STATION IC CANAL DE MIRIBEL"	"S01CMIRI"	45,81065	5,05806	0,001	"Georeferenced at site location"	180	180	"FRANCE"		"THIL"	"AIN"
2726	"STATION 1 CANAL DE MIRIBEL"	"S01MIRIB"	45,81458	5,08143	0,001	"Georeferenced at site location"	185	185	"FRANCE"		"JONS"	"RHONE"
2727	"STATION 3 CANAL DE MIRIBEL"	"S03MIRIB"	45,81158	5,05682	0,001	"Georeferenced at site location"	184	184	"FRANCE"		"NIEVROZ"	"AIN"
2728	"STATION 4 CANAL DE MIRIBEL"	"S04MIRIB"	45,81195	5,04139	0,001	"Georeferenced at site location"	172	172	"FRANCE"		"NIEVROZ"	"AIN"
2729	"STATION 6 CANAL DE MIRIBEL"	"S06MIRIB"	45,81065	5,02073	0,001	"Georeferenced at site location"	180	180	"FRANCE"		"JONAGE"	"RHONE"
2730	"STATION 8 LONE DU MEANT"	"S08MEANT"	45,80564	5,15178	0,001	"Georeferenced at site location"	189	189	"FRANCE"		"ANTHON"	"ISERE"
2731	"STATION 8 CANAL DE MIRIBEL"	"S08MIRIB"	45,81567	4,99909	0,001	"Georeferenced at site location"	175	175	"FRANCE"		"MIRIBEL"	"AIN"
2732	"STATION 11 CANAL DE MIRIBEL"	"S11MIRIB"	45,8193	4,95936	0,010	"Nearest locality"			"FRANCE"		"MIRIBEL"	"AIN"
2733	"STATION 12 CANAL DE MIRIBEL"	"S12MIRIB"	45,80766	4,91761	0,001	"Georeferenced at site location"	182	182	"FRANCE"		"NEYRON"	"AIN"
2734	"STATION 13 CANAL DE MIRIBEL"	"S13MIRIB"	45,80439	4,9033	0,001	"Georeferenced at site location"	176	176	"FRANCE"		"RILLIEUX LA PAPE"	"AIN"
2735	"STATION 14 SECTEUR DONZERE MONDRAGON"	"S14DONZE"	44,25848	4,65157	0,001	"Georeferenced at site location"	39	39	"FRANCE"		"PONT SAINT ESPRIT"	"GARD"
2736	"STATION 16 CANAL DE MIRIBEL"	"S16MIRIB"	45,79404	4,88351	0,001	"Georeferenced at site location"	168	168	"FRANCE"		"CALUIRE ET CUIRE"	"RHONE"
2737	"STATION IIA CANAL DE MIRIBEL"	"S2AMIRIB"	45,8113	5,06839	0,001	"Georeferenced at site location"	181	181	"FRANCE"		"THIL"	"AIN"
2738	"STATION IIB CANAL DE MIRIBEL"	"S2BMIRIB"	45,81297	5,07362	0,001	"Georeferenced at site location"	183	183	"FRANCE"		"THIL"	"AIN"
2739	"STATION IIC CANAL DE MIRIBEL"	"S2CMIRIB"	45,81158	5,05682	0,001	"Georeferenced at site location"	184	184	"FRANCE"		"THIL"	"AIN"
2740	"STATION IIIA CANAL DE MIRIBEL"	"S3AMIRIB"	45,81068	5,05678	0,001	"Georeferenced at site location"	181	181	"FRANCE"		"BOURDEAU"	"AIN"
2741	"STATION IIIC CANAL DE MIRIBEL"	"S3CMIRIB"	45,80748	5,05147	0,001	"Georeferenced at site location"	185	185	"FRANCE"		"BOURDEAU"	"AIN"
2742	"STATION 7 OU GAL PLAINE DE L AIN"	"S7GALAIN"	45,81663	5,21543	0,001	"Georeferenced at site location"	191	191	"FRANCE"		"SAINT MAURICE DE GOURDANS"	"AIN"
2743	"SOUS ECOULEMENT DE L OUVEZE BUIS LES BARONNIES"	"SAINTMOU"	44,2958	5,28317	0,100	"Nearest locality"			"FRANCE"		"BUIS LES BARONNIES"	"DROME"
2744	"FONTAINE AUX SEURS"	"SEURSFON"	47,27009	5,12437	0,100	"Nearest locality"			"FRANCE"		"CRIMOLOIS"	"COTE D OR"
2745	"SUR LE SITE DE LA SOURCE DE LA LOUE CORRESPOND EN FAIT A LA SOURCE CARREE EN AVAL DE LA SOURCE DE LA LOUE"	"SOURLOUE"	47,011078	6,299437	0,001	"Georeferenced at site location"	610	610	"FRANCE"		"OUHANS"	"DOUBS"
2746	"LA SOURCE BLEUE"	"SPBLEUMO"	46,80971	6,32301	0,001	"Georeferenced at site location"	890	890	"FRANCE"		"MONTPERREUX"	"DOUBS"
2747	"SOUS ECOULEMENT DE L OUVEZE SAINTE EUPHEMIE SUR OUVEZE"	"STEUPOUV"	44,3006	5,39122	0,100	"Nearest locality"			"FRANCE"		"SAINTE EUPHEMIE SUR OUVEZE"	"DROME"
2748	"LE RUISSEAU DE LA FONTAINE ST MARTIN"	"STMARTIN"	47,36307	5,15042	0,100	"Nearest locality"			"FRANCE"		"ORGEUX"	"COTE D OR"
2749	"LE RUISSEAU DE LA FONTAINE ST THIBAULT"	"THIBAULT"	47,36307	5,15042	0,100	"Nearest locality"			"FRANCE"		"ORGEUX"	"COTE D OR"
2750	"LA RIVIERE LA TILLE"	"TILLERIV"	47,36307	5,15042	0,100	"Nearest locality"			"FRANCE"		"ORGEUX"	"COTE D OR"
2751	"SOUS ECOULEMENT DE L OUVEZE SAINT MARCELLIN LES VAISON"	"VAISOOUV"	44,23724	5,10118	0,100	"Nearest locality"			"FRANCE"		"SAINT MARCELLIN LES VAISON"	"VAUCLUSE"
2752	"GRAVIERE DE LA VALBONNE"	"VALBONNE"	45,82256	5,12303	0,001	"Georeferenced at site location"	186	186	"FRANCE"		"BALAN"	"AIN"
2753	"STATION 1 VIEUX RHONE"	"VIERHON1"	45,77679	5,00621	0,100	"Nearest locality"			"FRANCE"		"MEYZIEU"	"RHONE"
2754	"STATION 2 VIEUX RHONE"	"VIERHON2"	45,77679	5,00621	0,100	"Nearest locality"			"FRANCE"		"MEYZIEU"	"RHONE"
2755	"STATION 3 VIEUX RHONE"	"VIERHON3"	45,77679	5,00621	0,100	"Nearest locality"			"FRANCE"		"MEYZIEU"	"RHONE"
2756	"STATION 4 VIEUX RHONE"	"VIERHON4"	45,77679	5,00621	0,100	"Nearest locality"			"FRANCE"		"MEYZIEU"	"RHONE"
2757	"STATION 5 VIEUX RHONE"	"VIERHON5"	45,77679	5,00621	0,100	"Nearest locality"			"FRANCE"		"MEYZIEU"	"RHONE"
2758	"STATION 6 VIEUX RHONE"	"VIERHON6"	45,77679	5,00621	0,100	"Nearest locality"			"FRANCE"		"MEYZIEU"	"RHONE"
2759	"PUITS R1. NAPPE ALLUVIALE DU RHONE"	"WER1RHON"	45,32099	4,78524	0,100	"Nearest locality"			"FRANCE"		"SABLONS"	"ISERE"
2760	"PUITS R2. NAPPE ALLUVIALE DU RHONE"	"WER2RHON"	45,32099	4,78524	0,100	"Nearest locality"			"FRANCE"		"SABLONS"	"ISERE"
2761	"PUITS S6. NAPPE ALLUVIAL DU RHONE"	"WES6RHON"	45,78498	4,92555	0,100	"Nearest locality"			"FRANCE"		"VAULX EN VELIN"	"RHONE"
2762	"PUITS S7. NAPPE ALLUVIAL DU RHONE"	"WES7RHON"	45,78498	4,92555	0,100	"Nearest locality"			"FRANCE"		"VAULX EN VELIN"	"RHONE"
2763	"PUITS S8. NAPPE ALLUVIAL DU RHONE"	"WES8RHON"	45,78498	4,92555	0,100	"Nearest locality"			"FRANCE"		"VAULX EN VELIN"	"RHONE"
2764	"PUITS X2. NAPPE ALLUVIAL DU RHONE"	"WEX2RHON"	45,78498	4,92555	0,100	"Nearest locality"			"FRANCE"		"VAULX EN VELIN"	"RHONE"
2765	"PUITS GP8. NAPPE ALLUVIALE DU RHONE"	"WGP8RHON"	45,60811	4,78516	0,100	"Nearest locality"			"FRANCE"		"GRIGNY"	"RHONE"
2766	"PUITS P15. NAPPE ALLUVIAL DU RHONE"	"WP15RHON"	45,78498	4,92555	0,100	"Nearest locality"			"FRANCE"		"VAULX EN VELIN"	"RHONE"
2767	"PUITS P7A. NAPPE ALLUVIALE DE LA SAONE"	"WP7ASAON"	45,89768	4,83805	0,100	"Nearest locality"			"FRANCE"		"GENAY"	"RHONE"
2768	"PUITS P7B. NAPPE ALLUVIAL DU RHONE"	"WP7BRHON"	45,78498	4,92555	0,100	"Nearest locality"			"FRANCE"		"VAULX EN VELIN"	"RHONE"
2769	"PUITS P8A. NAPPE ALLUVIALE DE LA SAONE"	"WP8ASAON"	45,89768	4,83805	0,100	"Nearest locality"			"FRANCE"		"GENAY"	"RHONE"
2770	"PUITS P8B. NAPPE ALLUVIALE DU RHONE"	"WP8BRHON"	45,60811	4,78516	0,100	"Nearest locality"			"FRANCE"		"GRIGNY"	"RHONE"
2771	"ARCEAU NAPPE ALLUVIALE DE LA TILLE ET DE LA NORGE (ENTRE BROGNON ET LONGEAULT)"	"ARCEAUAL"	47,37549	5,19481	0,100	"Nearest locality"			"FRANCE"		"ARCEAU"	"COTE D OR"
2772	"ARC SUR TILLE NAPPE ALLUVIALE DE LA TILLE ET DE LA NORGE (ENTRE BROGNON ET LONGEAULT)"	"ARCTILAL"	47,33754	5,20072	0,100	"Nearest locality"			"FRANCE"		"ARC SUR TILLE"	"COTE D OR"
2773	"CESSEY SUR TILLE NAPPE ALLUVIALE DE LA TILLE ET DE LA NORGE (ENTRE BROGNON ET LONGEAULT)"	"CESSEYAL"	47,28284	5,22822	0,100	"Nearest locality"			"FRANCE"		"CESSEY SUR TILLE"	"COTE D OR"
2774	"CHEVIGNY ST SAUVEUR NAPPES PARAFLUVIALES ET SOUS FLUVIALE DE LA NORGE (ENTRE ORGEUX ET MAGNY SUR TILLE)"	"CHEVIGAL"	47,29954	5,13517	0,100	"Nearest locality"			"FRANCE"		"CHEVIGNY SAINT SAUVEUR"	"COTE D OR"
2775	"COUTERNON NAPPES PARAFLUVIALES ET SOUS FLUVIALE DE LA NORGE (ENTRE ORGEUX ET MAGNY SUR TILLE)"	"COUTERAL"	47,32978	5,14999	0,100	"Nearest locality"			"FRANCE"		"COUTERNON"	"COTE D OR"
2776	"GENLIS NAPPE ALLUVIALE DE LA TILLE ET DE LA NORGE (ENTRE BROGNON ET LONGEAULT)"	"GENLISAL"	47,24072	5,22065	0,100	"Nearest locality"			"FRANCE"		"GENLIS"	"COTE D OR"
2777	"SONDAGE KC DANS LA CAZE"	"LACAZEKC"	44,35459	4,01863	0,100	"Nearest locality"			"FRANCE"		"AUJAC"	"GARD"
2778	"LOUE PONT DE MONTBARREY"	"MONTBAR"	47,01111	5,629722	0,001	"Georeferenced at site location"	213	213	"FRANCE"		"MONTBARREY"	"JURA"
2779	"OUNANS NAPPES SOUS FLUVIALE ET ALLUVIALE DE LA LOUE (ENTRE BELMONT ET CHAMBLAY)"	"OUNANSLO"	46,98933	5,66241	0,100	"Nearest locality"			"FRANCE"		"OUNANS"	"JURA"
2780	"REMILLY SUR TILLE NAPPE ALLUVIALE DE LA TILLE ET DE LA NORGE (ENTRE BROGNON ET LONGEAULT)"	"REMILLAL"	47,30708	5,23085	0,100	"Nearest locality"			"FRANCE"		"REMILLY SUR TILLE"	"COTE D OR"
2781	"SOURCE KR KRAUTLANDERGRABEN"	"ROSSFELD"	48,3339	7,63116	0,001	"Georeferenced at site location"	155	155	"FRANCE"		"ROSSFELD"	"BAS RHIN"
2782	"BURKHEIMER SEE 1"	"BURKH1"	48,091618	7,599351	0,001	"Georeferenced at site location"	180	180	"GERMANY"		"BURKHEIM"	"BADE WURTEMBERG"
2783	"AUJAC"	"AUJAC"	44,35693	3,99541	0,001	"Georeferenced at site location"	429	429	"FRANCE"		"AUJAC"	"LOZERE"
2784	"BURKHEIMER SEE 1"	"BURKH1"	48,091618	7,599351	0,001	"Georeferenced at site location"	180	180	"GERMANY"		"BURKHEIM"	"BADE WURTEMBERG"
2785	"RIVIERE HERAULT EN AMONT DE LA VILLE DE GANGES"	"GANGESHE"	43,9465	3,71154	0,100	"Nearest locality"			"FRANCE"		"GANGES"	"HERAULT"
2786	"RIVIERE DU LEZ A MONTJOUX"	"MONJOU2"	44,502121	5,09792	0,001	"Georeferenced at site location"	459	459	"FRANCE"		"MONTJOUX"	"DROME"
2787	"PUITS DANS LES JARDIN DE SAINT RAMBER EN BUGEY"	"RAMBEPT1"	45,94001	5,4305	0,001	"Georeferenced at site location"	283	283	"FRANCE"		"SAINT RAMBERT EN BUGEY"	"AIN"
2788	"RIVIERE DU ROUBION STATION 2"	"SAUZETRO"	44,592521	4,830179	0,001	"Georeferenced at site location"	122	122	"FRANCE"		"SAUZET"	"DROME"
2789	"BOUTILLON HYPORHEIQUE RIVIERE SURAN"	"BOUTILLO"	46,06461492	5,33048985	0,001	"Georeferenced at site location"	244	244	"FRANCE"		"DRUILLAT"	"AIN"
2790	"ALBARINE PONT DE LA VIOLETTE"	"VIOLETTE"	45,93552	5,53059	0,001	"Georeferenced at site location"	395	395	"FRANCE"		"TENAY"	"AIN"
2791	"RIVIERE DROME LES RAMIERES"	"DROEURRE"	44,74124	4,94716	0,001	"Georeferenced at site location"	148	148	"FRANCE"		"EURRE"	"DROME"
2792	"RIVIERE OUVEZE ENTRECHAUX"	"ENTRECHA"	44,238771	5,161951	0,001	"Georeferenced at site location"	254	254	"FRANCE"		"ENTRECHAUX"	"DROME"
2793	"PONT SUR EYGUES VERCLAUSE"	"EYGUESVE"	44,38028	5,4259	0,001	"Georeferenced at site location"	529	529	"FRANCE"		"VERCLAUSE"	"DROME"
2794	"RIVIERE OUVEZE LE GRAND THOMASSIN"	"OUVBEDAR"	44,05279	4,92954	0,001	"Georeferenced at site location"	35	35	"FRANCE"		"BEDARRIDES"	"VAUCLUSE"
2795	"RIVIERE OUVEZE LES RAMEIROLS"	"OUVSABLE"	44,19504	4,98442	0,001	"Georeferenced at site location"	120	120	"FRANCE"		"SABLET"	"VAUCLUSE"
2796	"OUVEZE SARRIANS"	"OUVSARR"	44,12495	4,9372	0,001	"Georeferenced at site location"	70	70	"FRANCE"		"SARRIANS"	"VAUCLUSE"
2797	"RIVIERE DROME AU PONT D AOUSTE"	"DROAOUST"	44,71444	5,05801	0,001	"Georeferenced at site location"	197	197	"FRANCE"		"AOUSTE SUR SYE"	"DROME"
2798	"RIVIERE DROME LES PERBAUX"	"DRODIE"	44,72966	5,38837	0,001	"Georeferenced at site location"	417	417	"FRANCE"		"DIE"	"DROME"
2799	"DROME EN AVAL DE LA BATIE DES FONDS"	"DROLABAT"	44,511897	5,622011	0,001	"Georeferenced at site location"	928	928	"FRANCE"		"LA BATIE DES FONDS"	"DROME"
2800	"DROME PONT LORIOL LIVRON"	"DROLIVRO"	44,76229	4,8409	0,001	"Georeferenced at site location"	114	114	"FRANCE"		"LIVRON SUR DROME"	"DROME"
2801	"RIVIERE DROME LA CHENAL"	"DROLUCDI"	44,62245	5,44342	0,001	"Georeferenced at site location"	536	536	"FRANCE"		"LUC EN DIOIS"	"DROME"
2802	"DROME AU PONT DE PONTAIX"	"DROPONTA"	44,7484	5,26443	0,001	"Georeferenced at site location"	334	334	"FRANCE"		"PONTAIX"	"DROME"
2803	"RIVIERE DROME CHAUMEANE"	"DROSAILL"	44,69402	5,16292	0,001	"Georeferenced at site location"	244	244	"FRANCE"		"SAINT SAUVEUR EN DIOIS"	"DROME"
2804	"RIVIERE OUVEZE ENTRECHAUX"	"ENTRECHA"	44,238771	5,161951	0,001	"Georeferenced at site location"	254	254	"FRANCE"		"ENTRECHAUX"	"DROME"
2805	"RIVIERE OUVEZE STATIONS 1 ET 2"	"ENTRECHB"	44,226533	5,134356	0,001	"Georeferenced at site location"	230	230	"FRANCE"		"ENTRECHAUX"	"DROME"
